,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_group,total_length_of_stay,booking_value,arrival_date
101476,City Hotel,0,47,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,130.33,0,1,Check-Out,2016-11-13,31-90 Days,3,390.99,2016-11-10
101478,City Hotel,0,32,2016,November,46,11,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.0,0,1,Check-Out,2016-11-13,31-90 Days,2,260.0,2016-11-11
101479,City Hotel,0,57,2016,November,46,11,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-13,31-90 Days,2,150.0,2016-11-11
101480,City Hotel,0,55,2016,November,46,11,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,106.2,0,3,Check-Out,2016-11-13,31-90 Days,2,212.4,2016-11-11
101481,City Hotel,0,101,2016,November,46,11,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,144.45,0,2,Check-Out,2016-11-13,91-180 Days,2,288.9,2016-11-11
101482,City Hotel,0,40,2016,November,46,11,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.0,0,1,Check-Out,2016-11-13,31-90 Days,2,260.0,2016-11-11
101483,City Hotel,0,76,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,120.9,0,2,Check-Out,2016-11-13,31-90 Days,3,362.70000000000005,2016-11-10
101484,City Hotel,0,32,2016,November,46,11,0,2,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,63.0,0,0,Check-Out,2016-11-13,31-90 Days,2,126.0,2016-11-11
101485,City Hotel,0,20,2016,November,46,10,0,3,2,0.0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,8.0,0.0,0,Transient,113.33,0,3,Check-Out,2016-11-13,14-30 Days,3,339.99,2016-11-10
101486,City Hotel,0,54,2016,November,46,11,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,83.7,0,2,Check-Out,2016-11-13,31-90 Days,2,167.4,2016-11-11
101487,City Hotel,0,17,2016,November,46,9,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,142.63,0,1,Check-Out,2016-11-13,14-30 Days,4,570.52,2016-11-09
101488,City Hotel,0,1,2016,November,47,13,2,2,2,0.0,0,BB,UNK,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Group,105.0,0,1,Check-Out,2016-11-17,0-7 Days,4,420.0,2016-11-13
101489,City Hotel,0,56,2016,November,46,11,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.2,0,0,Check-Out,2016-11-13,31-90 Days,2,194.4,2016-11-11
101490,City Hotel,0,67,2016,November,46,10,0,3,2,0.0,1,BB,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,0.0,0,Transient,129.9,0,0,Check-Out,2016-11-13,31-90 Days,3,389.70000000000005,2016-11-10
101491,City Hotel,0,40,2016,November,46,11,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,100.1,0,1,Check-Out,2016-11-13,31-90 Days,2,200.2,2016-11-11
101492,City Hotel,0,53,2016,November,46,11,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-11-13,31-90 Days,2,158.4,2016-11-11
101493,City Hotel,0,57,2016,November,46,11,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-11-13,31-90 Days,2,158.4,2016-11-11
101494,City Hotel,0,45,2016,November,46,11,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-11-13,31-90 Days,2,158.4,2016-11-11
101495,City Hotel,0,71,2016,November,46,11,0,2,1,2.0,0,BB,FRA,Direct,Direct,0,0,0,B,A,0,No Deposit,14.0,0.0,0,Transient,91.6,0,0,Check-Out,2016-11-13,31-90 Days,2,183.2,2016-11-11
101496,City Hotel,0,37,2016,November,46,9,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,125.57,0,1,Check-Out,2016-11-13,31-90 Days,4,502.28,2016-11-09
101499,City Hotel,0,25,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,9.0,0,0,Check-Out,2016-11-13,14-30 Days,2,18.0,2016-11-11
101501,City Hotel,0,22,2016,November,46,10,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,118.07,0,1,Check-Out,2016-11-13,14-30 Days,3,354.21,2016-11-10
101502,City Hotel,0,33,2016,November,46,11,0,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,104.0,0,1,Check-Out,2016-11-13,31-90 Days,2,208.0,2016-11-11
101503,City Hotel,0,66,2016,November,46,10,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.5,0,1,Check-Out,2016-11-13,31-90 Days,3,319.5,2016-11-10
101505,City Hotel,0,72,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,106.5,0,0,Check-Out,2016-11-13,31-90 Days,3,319.5,2016-11-10
101506,City Hotel,0,73,2016,November,46,12,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-11-13,31-90 Days,1,79.2,2016-11-12
101507,City Hotel,0,43,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,130.0,0,1,Check-Out,2016-11-13,31-90 Days,2,260.0,2016-11-11
101508,City Hotel,0,42,2016,November,46,9,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,133.03,0,1,Check-Out,2016-11-13,31-90 Days,4,532.12,2016-11-09
101510,City Hotel,0,33,2016,November,46,11,0,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8.0,0.0,0,Transient,110.0,0,1,Check-Out,2016-11-13,31-90 Days,2,220.0,2016-11-11
101511,City Hotel,0,66,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,124.5,0,3,Check-Out,2016-11-13,31-90 Days,3,373.5,2016-11-10
101512,City Hotel,0,9,2016,November,46,11,0,2,3,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,0.0,1,3,Check-Out,2016-11-13,8-14 Days,2,0.0,2016-11-11
101513,City Hotel,0,9,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,1,3,Check-Out,2016-11-13,8-14 Days,2,0.0,2016-11-11
101514,City Hotel,0,50,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,8.0,0.0,0,Transient,97.2,0,1,Check-Out,2016-11-13,31-90 Days,2,194.4,2016-11-11
101515,City Hotel,0,172,2016,November,46,12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,99.9,1,1,Check-Out,2016-11-13,91-180 Days,1,99.9,2016-11-12
101516,City Hotel,0,29,2016,November,46,9,0,4,2,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,150.06,0,1,Check-Out,2016-11-13,14-30 Days,4,600.24,2016-11-09
101517,City Hotel,0,80,2016,November,46,11,0,2,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Transient,207.9,0,1,Check-Out,2016-11-13,31-90 Days,2,415.8,2016-11-11
101518,City Hotel,0,25,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-11-13,14-30 Days,2,0.0,2016-11-11
101519,City Hotel,0,62,2016,November,46,12,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,98.0,0,0,Check-Out,2016-11-13,31-90 Days,1,98.0,2016-11-12
101520,City Hotel,0,28,2016,November,46,10,0,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,135.0,0,2,Check-Out,2016-11-13,14-30 Days,3,405.0,2016-11-10
101521,City Hotel,0,97,2016,November,46,11,0,2,2,0.0,0,BB,THA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Transient,140.5,0,1,Check-Out,2016-11-13,91-180 Days,2,281.0,2016-11-11
101522,City Hotel,0,72,2016,November,46,11,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,B,A,1,No Deposit,14.0,0.0,0,Transient,91.6,0,0,Check-Out,2016-11-13,31-90 Days,2,183.2,2016-11-11
101523,City Hotel,0,14,2016,November,46,7,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,0.0,0,Transient,122.96,0,1,Check-Out,2016-11-13,8-14 Days,6,737.76,2016-11-07
101524,City Hotel,0,46,2016,November,46,7,1,5,1,0.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,0.0,0,Transient,124.71,0,0,Check-Out,2016-11-13,31-90 Days,6,748.26,2016-11-07
101525,City Hotel,0,50,2016,November,46,10,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,126.3,0,2,Check-Out,2016-11-13,31-90 Days,3,378.9,2016-11-10
101526,City Hotel,0,48,2016,November,46,10,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-13,31-90 Days,3,225.0,2016-11-10
101527,City Hotel,0,45,2016,November,46,7,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,0.0,0,Transient,75.0,0,1,Check-Out,2016-11-14,31-90 Days,7,525.0,2016-11-07
101528,City Hotel,0,44,2016,November,45,5,3,6,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83.0,0.0,0,Transient,115.68,0,0,Check-Out,2016-11-14,31-90 Days,9,1041.1200000000001,2016-11-05
101529,City Hotel,0,50,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,1,Check-Out,2016-11-14,31-90 Days,3,225.0,2016-11-11
101530,City Hotel,0,21,2016,November,46,11,1,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,162.67,0,2,Check-Out,2016-11-14,14-30 Days,3,488.01,2016-11-11
101531,City Hotel,0,28,2016,November,46,8,1,5,1,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0.0,0,Transient,147.15,0,0,Check-Out,2016-11-14,14-30 Days,6,882.9000000000001,2016-11-08
101532,City Hotel,0,7,2016,November,46,12,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-11-14,0-7 Days,2,158.4,2016-11-12
101533,City Hotel,0,46,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-14,31-90 Days,3,225.0,2016-11-11
101534,City Hotel,0,54,2016,November,46,11,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,2,Check-Out,2016-11-14,31-90 Days,3,237.60000000000002,2016-11-11
101535,City Hotel,0,64,2016,November,46,9,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,138.24,0,0,Check-Out,2016-11-14,31-90 Days,5,691.2,2016-11-09
101536,City Hotel,0,39,2016,November,46,9,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,159.0,0.0,0,Transient,140.08,0,0,Check-Out,2016-11-14,31-90 Days,5,700.4000000000001,2016-11-09
101537,City Hotel,0,25,2016,November,46,10,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,126.48,1,2,Check-Out,2016-11-14,14-30 Days,4,505.92,2016-11-10
101538,City Hotel,0,29,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,88.76,0,1,Check-Out,2016-11-14,14-30 Days,3,266.28000000000003,2016-11-11
101539,City Hotel,0,92,2016,November,46,11,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,106.5,0,1,Check-Out,2016-11-14,91-180 Days,3,319.5,2016-11-11
101540,City Hotel,0,180,2016,November,47,13,1,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,54.75,0,2,Check-Out,2016-11-14,91-180 Days,1,54.75,2016-11-13
101545,City Hotel,0,18,2016,November,46,11,1,2,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,88.29,0,1,Check-Out,2016-11-14,14-30 Days,3,264.87,2016-11-11
101546,City Hotel,0,57,2016,November,46,11,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,64.37,0,1,Check-Out,2016-11-14,31-90 Days,3,193.11,2016-11-11
101547,City Hotel,0,17,2016,November,46,12,1,1,2,0.0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,114.0,0,2,Check-Out,2016-11-14,14-30 Days,2,228.0,2016-11-12
101548,City Hotel,0,55,2016,November,47,13,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,102.6,1,2,Check-Out,2016-11-14,31-90 Days,1,102.6,2016-11-13
101549,City Hotel,0,54,2016,November,46,11,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,64.37,0,1,Check-Out,2016-11-14,31-90 Days,3,193.11,2016-11-11
101550,City Hotel,0,61,2016,November,46,11,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.0,1,1,Check-Out,2016-11-14,31-90 Days,3,291.0,2016-11-11
101551,City Hotel,0,71,2016,November,46,11,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,105.0,1,1,Check-Out,2016-11-14,31-90 Days,3,315.0,2016-11-11
101552,City Hotel,0,43,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,88.46,0,1,Check-Out,2016-11-14,31-90 Days,3,265.38,2016-11-11
101553,City Hotel,0,43,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,79.46,0,1,Check-Out,2016-11-14,31-90 Days,3,238.38,2016-11-11
101554,City Hotel,0,79,2016,November,46,11,1,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-11-14,31-90 Days,3,237.60000000000002,2016-11-11
101555,City Hotel,0,79,2016,November,46,11,1,2,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-11-14,31-90 Days,3,237.60000000000002,2016-11-11
101557,City Hotel,0,57,2016,November,46,11,1,2,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28.0,0.0,0,Transient,105.0,0,1,Check-Out,2016-11-14,31-90 Days,3,315.0,2016-11-11
101558,City Hotel,0,57,2016,November,46,11,1,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient,112.2,0,2,Check-Out,2016-11-14,31-90 Days,3,336.6,2016-11-11
101559,City Hotel,0,57,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-14,31-90 Days,3,225.0,2016-11-11
101560,City Hotel,0,75,2016,November,46,12,1,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,1,Check-Out,2016-11-14,31-90 Days,2,158.4,2016-11-12
101561,City Hotel,0,56,2016,November,46,10,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient,75.0,0,0,Check-Out,2016-11-14,31-90 Days,4,300.0,2016-11-10
101562,City Hotel,0,61,2016,November,46,11,1,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,88.0,0,1,Check-Out,2016-11-14,31-90 Days,3,264.0,2016-11-11
101563,City Hotel,0,38,2016,November,46,10,1,3,2,0.0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,59.5,0,0,Check-Out,2016-11-14,31-90 Days,4,238.0,2016-11-10
101564,City Hotel,0,6,2016,November,47,13,1,0,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,F,F,0,No Deposit,45.0,0.0,0,Transient,0.0,0,0,Check-Out,2016-11-14,0-7 Days,1,0.0,2016-11-13
101565,City Hotel,0,56,2016,November,46,10,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,97.23,0,0,Check-Out,2016-11-14,31-90 Days,4,388.92,2016-11-10
101566,City Hotel,0,56,2016,November,46,10,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,0.0,0,Transient,88.23,0,0,Check-Out,2016-11-14,31-90 Days,4,352.92,2016-11-10
101567,City Hotel,0,34,2016,November,46,11,1,2,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,14.0,0.0,0,Transient,102.67,0,0,Check-Out,2016-11-14,31-90 Days,3,308.01,2016-11-11
101568,City Hotel,0,21,2016,November,46,10,1,3,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0.0,0,Transient,59.5,0,0,Check-Out,2016-11-14,14-30 Days,4,238.0,2016-11-10
101569,City Hotel,0,23,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,124.67,0,5,Check-Out,2016-11-14,14-30 Days,3,374.01,2016-11-11
101570,City Hotel,0,71,2016,November,46,8,1,5,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,0.0,0,Transient,155.49,0,1,Check-Out,2016-11-14,31-90 Days,6,932.94,2016-11-08
101571,City Hotel,0,54,2016,November,46,11,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,96.0,0,1,Check-Out,2016-11-14,31-90 Days,3,288.0,2016-11-11
101574,City Hotel,0,74,2016,November,46,11,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,2,Check-Out,2016-11-14,31-90 Days,3,280.79999999999995,2016-11-11
101575,City Hotel,0,65,2016,November,46,11,1,2,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,0.0,0,Transient,85.75,0,0,Check-Out,2016-11-14,31-90 Days,3,257.25,2016-11-11
101576,City Hotel,0,53,2016,November,46,10,1,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,134.45,0,3,Check-Out,2016-11-14,31-90 Days,4,537.8,2016-11-10
101577,City Hotel,0,180,2016,November,47,13,1,0,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,51.28,0,2,Check-Out,2016-11-14,91-180 Days,1,51.28,2016-11-13
101580,City Hotel,0,4,2016,November,47,13,1,0,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,65.46,0,1,Check-Out,2016-11-14,0-7 Days,1,65.46,2016-11-13
101581,City Hotel,0,57,2016,November,46,11,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,105.0,0,1,Check-Out,2016-11-14,31-90 Days,3,315.0,2016-11-11
101582,City Hotel,0,53,2016,November,46,11,1,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0.0,0,Transient,79.2,0,0,Check-Out,2016-11-14,31-90 Days,3,237.60000000000002,2016-11-11
101583,City Hotel,0,30,2016,November,46,11,1,2,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,87.27,0,0,Check-Out,2016-11-14,14-30 Days,3,261.81,2016-11-11
101585,City Hotel,0,83,2016,November,46,9,2,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,120.15,0,2,Check-Out,2016-11-15,31-90 Days,6,720.9000000000001,2016-11-09
101586,City Hotel,0,282,2016,November,46,12,2,1,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,77.0,0,0,Check-Out,2016-11-15,180+ Days,3,231.0,2016-11-12
101587,City Hotel,0,12,2016,November,46,10,2,3,2,0.0,0,BB,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,90.07,0,1,Check-Out,2016-11-15,8-14 Days,5,450.34999999999997,2016-11-10
101589,City Hotel,0,26,2016,November,46,12,2,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,128.33,0,1,Check-Out,2016-11-15,14-30 Days,3,384.99,2016-11-12
101590,City Hotel,0,1,2016,November,46,9,2,4,1,0.0,0,BB,AGO,Complementary,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,0.0,0,1,Check-Out,2016-11-15,0-7 Days,6,0.0,2016-11-09
101591,City Hotel,0,54,2016,November,46,11,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.1,0,1,Check-Out,2016-11-15,31-90 Days,4,360.4,2016-11-11
101593,City Hotel,0,2,2016,November,47,13,2,0,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,103.0,0,2,Check-Out,2016-11-15,0-7 Days,2,206.0,2016-11-13
101594,City Hotel,0,67,2016,November,46,11,2,2,2,0.0,0,SC,HRV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,79.2,0,3,Check-Out,2016-11-15,31-90 Days,4,316.8,2016-11-11
101595,City Hotel,0,27,2016,November,46,12,2,1,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,150.0,0,1,Check-Out,2016-11-15,14-30 Days,3,450.0,2016-11-12
101596,City Hotel,0,21,2016,November,46,11,2,2,2,1.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,121.2,0,2,Check-Out,2016-11-15,14-30 Days,4,484.8,2016-11-11
101597,City Hotel,0,27,2016,November,46,12,2,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,119.33,0,1,Check-Out,2016-11-15,14-30 Days,3,357.99,2016-11-12
101598,City Hotel,0,5,2016,November,47,14,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0.0,0,Transient,88.8,0,0,Check-Out,2016-11-15,0-7 Days,1,88.8,2016-11-14
101599,City Hotel,0,26,2016,November,46,11,2,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,0.0,0,Transient,108.58,0,1,Check-Out,2016-11-15,14-30 Days,4,434.32,2016-11-11
101600,City Hotel,0,73,2016,November,46,12,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,93.6,0,1,Check-Out,2016-11-15,31-90 Days,3,280.79999999999995,2016-11-12
101601,City Hotel,0,13,2016,November,45,3,4,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,8.0,0.0,0,Transient,124.52,0,1,Check-Out,2016-11-15,8-14 Days,12,1494.24,2016-11-03
101602,City Hotel,0,12,2016,November,46,11,2,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,86.4,0,3,Check-Out,2016-11-15,8-14 Days,4,345.6,2016-11-11
