is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_length_of_stay,booking_value,total_pax,room_type_changes,has_agent,has_company,country_region_Domestic,country_region_Europe,country_region_International,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
0,155,2016,41,3,1,3,2,0.0,0,0,0,0,0,0,132.3,0,3,4,529.2,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,127,2016,41,2,2,3,3,0.0,0,0,0,0,0,0,146.92,0,1,5,734.5999999999999,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,25,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,149.0,0,1,2,298.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,127,2016,41,2,2,3,2,0.0,0,0,0,0,0,0,91.48,0,1,5,457.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,34,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,144.0,0,0,2,288.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,44,2016,41,3,1,3,2,1.0,0,0,0,0,0,0,104.48,0,1,4,417.92,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,170,2016,41,3,1,3,2,0.0,0,0,0,0,1,0,108.9,0,2,4,435.6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,28,2016,41,3,1,3,2,0.0,0,0,0,0,1,0,133.75,0,1,4,535.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,2016,41,6,0,1,2,2.0,0,0,0,0,0,0,216.0,0,0,1,216.0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,259,2016,41,3,1,3,2,0.0,0,0,0,0,0,0,80.24,0,0,4,320.96,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,2016,41,6,0,1,2,0.0,0,0,0,0,0,0,150.0,0,3,1,150.0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,163,2016,41,2,2,3,2,0.0,0,0,0,0,1,0,80.75,0,0,5,403.75,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,259,2016,41,2,2,3,2,0.0,0,0,0,0,1,0,96.1,0,0,5,480.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,92,2016,41,6,0,1,2,1.0,0,0,0,0,0,0,135.0,0,2,1,135.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,92,2016,41,6,0,1,2,0.0,0,0,0,0,0,0,117.0,1,2,1,117.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,16,2016,41,5,0,2,1,0.0,0,0,0,0,0,0,138.0,0,1,2,276.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,34,2016,41,2,2,3,2,0.0,0,0,0,0,0,0,95.47,0,1,5,477.35,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,21,2016,41,3,1,3,2,0.0,0,0,0,0,0,0,129.0,0,1,4,516.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,163,2016,41,2,2,3,2,0.0,0,0,0,0,1,0,80.75,0,0,5,403.75,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,21,2016,41,4,0,3,2,0.0,1,0,0,0,0,0,85.0,0,0,3,255.0,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,73,2016,41,6,0,1,1,0.0,0,0,0,0,0,0,113.4,0,1,1,113.4,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,166,2016,41,3,1,3,2,0.0,0,0,0,0,0,0,122.4,0,1,4,489.6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,3,0.0,0,0,0,0,1,0,186.2,0,3,2,372.4,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,166.25,0,3,2,332.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,3,0.0,0,0,0,0,0,0,201.25,0,3,2,402.5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,3,0.0,0,0,0,0,0,0,201.25,0,3,2,402.5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,166.25,0,3,2,332.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,3,0.0,0,0,0,0,0,0,201.25,0,3,2,402.5,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,2,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,51,2016,41,4,0,3,2,0.0,0,0,0,0,0,0,118.8,0,1,3,356.4,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,28,2016,41,4,0,3,2,0.0,0,0,0,0,0,0,147.67,0,2,3,443.01,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,21,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,149.0,0,1,2,298.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,26,2016,41,3,1,3,2,0.0,0,0,0,0,0,0,103.76,0,1,4,415.04,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,15,2016,41,4,0,3,1,0.0,0,0,0,0,0,0,129.0,0,1,3,387.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,29,2016,41,5,0,2,2,0.0,0,0,0,0,0,0,152.0,0,2,2,304.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,161,2016,41,2,2,3,3,0.0,0,0,0,0,0,0,108.8,0,2,5,544.0,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,161,2016,41,2,2,3,2,0.0,0,0,0,0,0,0,91.48,0,1,5,457.4,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,32,2016,41,2,2,3,2,0.0,0,0,0,0,1,0,152.98,0,0,5,764.9,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,40,2016,41,3,1,4,2,0.0,0,0,0,0,0,0,95.48,0,1,5,477.4,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,2016,41,6,0,2,1,0.0,0,0,0,0,0,0,164.0,0,0,2,328.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,31,2016,41,7,0,1,2,0.0,0,0,0,0,0,0,157.5,0,0,1,157.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,31,2016,41,7,0,1,2,0.0,0,0,0,0,0,0,157.5,0,3,1,157.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,4,2016,41,8,0,0,2,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,2,2016,41,4,0,4,2,0.0,0,0,0,0,0,0,175.56,0,1,4,702.24,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,194,2016,41,6,0,2,2,0.0,0,0,0,0,0,0,94.25,0,1,2,188.5,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,7,2016,41,6,0,2,1,0.0,0,0,0,0,0,0,125.0,0,0,2,250.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,163,2016,41,5,0,3,1,0.0,0,0,0,0,0,0,100.8,0,0,3,302.4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,30,2016,41,5,0,3,2,0.0,0,0,0,0,0,0,157.5,0,2,3,472.5,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,214,2016,41,4,0,4,2,0.0,0,0,0,0,0,0,92.65,0,0,4,370.6,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,200,2016,41,3,1,4,3,0.0,0,0,0,0,0,0,115.6,0,4,5,578.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,157,2016,41,7,0,1,3,0.0,0,0,0,0,0,0,133.6,0,0,1,133.6,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,161,2016,42,10,1,2,3,0.0,0,0,0,1,0,0,133.61,0,0,3,400.83,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,17,2016,41,7,0,1,2,0.0,0,0,0,0,0,0,135.0,0,2,1,135.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,174,2016,41,4,0,4,3,0.0,0,0,0,0,0,0,141.3,0,0,4,565.2,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,22,2016,41,5,0,3,2,0.0,0,0,0,0,0,0,85.0,0,0,3,255.0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,51,2016,41,7,0,1,2,0.0,0,0,0,0,0,0,146.92,0,1,1,146.92,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,233,2016,41,7,0,1,3,0.0,0,0,0,0,0,0,168.3,1,0,1,168.3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,95,2016,41,6,0,2,2,0.0,0,0,0,0,0,0,132.3,0,3,2,264.6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,137,2016,41,3,1,4,2,0.0,0,0,0,0,0,0,132.3,0,2,5,661.5,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,54,2016,41,6,0,2,2,0.0,0,0,0,0,2,0,190.8,0,3,2,381.6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,106,2016,41,6,0,2,1,0.0,0,0,0,0,0,0,97.2,0,3,2,194.4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,6,2016,41,4,0,4,2,0.0,0,0,0,0,0,0,140.0,0,0,4,560.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,135,2016,41,6,0,2,3,0.0,0,0,0,0,1,0,151.2,0,2,2,302.4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,212,2016,40,1,2,5,2,0.0,0,0,0,0,0,0,92.65,0,2,7,648.5500000000001,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,163,2016,41,5,0,3,1,0.0,0,0,0,0,0,0,100.8,0,0,3,302.4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,163,2016,41,5,0,3,1,0.0,0,0,0,0,0,0,100.8,0,0,3,302.4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,163,2016,41,5,0,3,1,0.0,0,0,0,0,0,0,100.8,0,0,3,302.4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,30,2016,41,4,0,4,2,0.0,0,0,0,0,0,0,144.8,0,1,4,579.2,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,260,2016,41,2,2,4,2,1.0,0,0,0,0,0,0,95.13,0,1,6,570.78,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,71,2016,41,7,0,1,0,2.0,0,0,0,0,1,0,108.0,0,1,1,108.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,32,2016,41,6,0,2,2,0.0,0,0,0,0,0,0,157.5,0,2,2,315.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,5,2016,41,5,0,3,2,0.0,0,0,0,0,0,0,98.1,0,1,3,294.29999999999995,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,71,2016,41,7,0,1,2,0.0,0,0,0,0,1,0,108.0,0,1,1,108.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,17,2016,41,7,0,1,2,0.0,0,0,0,0,0,0,135.0,0,2,1,135.0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,9,2016,41,6,0,2,2,0.0,0,0,0,0,0,0,149.0,1,1,2,298.0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,106,2016,41,6,0,2,3,0.0,0,0,0,0,0,0,151.0,0,3,2,302.0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,41,2016,41,4,0,5,2,0.0,0,0,0,0,0,0,139.5,0,2,5,697.5,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,177,2016,41,2,2,5,2,1.0,0,0,0,0,0,0,125.1,0,1,7,875.6999999999999,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,190,2016,40,30,2,7,2,0.0,0,0,0,0,2,0,110.9,0,0,9,998.1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,135,2016,41,5,0,4,2,0.0,0,0,0,0,1,0,123.0,1,1,4,492.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,228,2016,41,5,0,4,2,0.0,0,0,0,0,0,0,102.85,0,1,4,411.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,228,2016,41,5,0,4,2,0.0,0,0,0,0,0,0,102.85,0,1,4,411.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,228,2016,41,5,0,4,2,0.0,0,0,0,0,0,0,102.85,0,1,4,411.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,228,2016,41,5,0,4,2,0.0,0,0,0,0,0,0,102.85,0,1,4,411.4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,9,2016,41,7,0,2,2,0.0,0,0,0,0,2,0,243.0,0,2,2,486.0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,227,2016,41,4,0,5,2,0.0,0,0,0,0,0,0,102.85,0,2,5,514.25,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,253,2016,41,8,0,1,2,2.0,0,0,0,0,0,0,198.9,0,1,1,198.9,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,2016,41,8,0,1,2,0.0,0,0,0,0,0,0,180.0,0,0,1,180.0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,9,2016,41,8,0,1,1,0.0,0,0,0,0,0,0,148.75,0,0,1,148.75,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,29,2016,48,22,0,2,1,0.0,0,1,0,1,0,0,75.0,0,1,2,150.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,50,2016,51,13,0,2,1,0.0,0,1,0,2,0,0,67.5,0,1,2,135.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,2016,41,7,0,2,1,0.0,0,0,0,0,0,0,133.98,0,1,2,267.96,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,15,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,170.0,0,2,2,340.0,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,38,2016,41,6,0,3,2,0.0,0,0,0,0,0,0,109.0,0,0,3,327.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,108,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,118.8,0,1,2,237.6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,45,2016,41,6,0,3,2,2.0,0,0,0,0,0,0,204.0,0,2,3,612.0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,5,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,190.0,0,2,2,380.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,38,2016,41,6,0,3,2,0.0,0,0,0,0,1,0,109.0,0,0,3,327.0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,38,2016,41,6,0,3,2,0.0,0,0,0,0,1,0,109.0,0,0,3,327.0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,119,2016,41,6,0,3,2,0.0,0,0,0,0,0,81,109.0,0,0,3,327.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,36,2016,41,6,0,3,2,0.0,0,0,0,0,0,0,144.0,0,0,3,432.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,88,2016,41,7,0,2,1,0.0,0,0,0,0,1,0,71.0,0,1,2,142.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,88,2016,41,7,0,2,1,0.0,0,0,0,0,1,0,80.0,0,0,2,160.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,2016,41,7,0,2,2,0.0,0,0,0,0,1,0,90.0,0,1,2,180.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,34,2016,41,6,0,3,2,0.0,0,0,0,0,0,0,153.0,0,0,3,459.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,27,2016,41,6,0,3,1,0.0,0,0,0,0,0,0,99.0,0,0,3,297.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,88,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,90.0,0,1,2,180.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,88,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,90.0,0,1,2,180.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,88,2016,41,7,0,2,2,0.0,0,0,0,0,0,0,90.0,0,1,2,180.0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
